latitude,longitude
37.762672,-122.43519
37.712646,-122.440605
37.78736,-122.408226
\N,\N
37.784237,-122.41771
37.775696,-122.42105
37.745533,-122.45162
37.78335,-122.420975
37.72207,-122.439766
37.78357,-122.41927
37.786224,-122.38963
37.761475,-122.393486
37.78097,-122.40871
37.76229,-122.438416
37.788048,-122.40284
37.77623,-122.41471
37.79378,-122.402954
37.742374,-122.42197
37.795143,-122.40648
37.795143,-122.40648
37.764683,-122.45121
37.720177,-122.39485
37.74255,-122.438805
37.784237,-122.41771
\N,\N
37.8022,-122.41797
37.79097,-122.40238
\N,\N
37.774063,-122.43761
37.76451,-122.45257
37.781498,-122.3998
37.78217,-122.41899
37.776707,-122.41411
37.744297,-122.404526
37.779995,-122.48688
37.805363,-122.41186
37.774086,-122.42241
37.7777,-122.4046
37.785492,-122.40785
37.787037,-122.397934
37.77455,-122.4225
37.763515,-122.47819
37.78393,-122.4126
37.765053,-122.41967
37.74089,-122.46583
37.72489,-122.48463
37.788036,-122.412796
37.784077,-122.48073
37.757652,-122.39312
37.805042,-122.4338
37.74291,-122.478905
37.760384,-122.411705
37.73899,-122.403076
\N,\N
\N,\N
37.753838,-122.418594
37.783833,-122.48609
37.777824,-122.492096
37.756107,-122.4076
37.784008,-122.40486
37.717903,-122.478676
37.718956,-122.50022
37.776627,-122.421234
37.71567,-122.43944
37.79318,-122.40773
\N,\N
37.788498,-122.40677
37.783924,-122.42778
37.78471,-122.41781
37.73556,-122.430244
37.786827,-122.41993
37.764194,-122.433075
37.749306,-122.41377
37.807484,-122.41398
37.729874,-122.37201
37.766872,-122.44907
37.77516,-122.40363
\N,\N
37.783188,-122.459
37.80068,-122.429474
37.78275,-122.468704
37.778214,-122.43505
37.77326,-122.46909
37.766056,-122.463234
37.756832,-122.4067
37.743805,-122.45986
37.736618,-122.43135
37.75889,-122.49829
37.731544,-122.44887
37.77468,-122.47897
37.773857,-122.40529
37.77539,-122.44971
37.784237,-122.41771
37.741043,-122.478775
37.775696,-122.42105
37.764977,-122.4209
37.763428,-122.41951
37.78331,-122.41753
37.791718,-122.39826
37.74717,-122.413574
37.714577,-122.43699
37.78445,-122.41607
37.763138,-122.48677
37.72761,-122.46076
37.72313,-122.435974
37.783516,-122.415886
37.762672,-122.43519
\N,\N
37.78736,-122.408226
37.7422,-122.42208
37.751144,-122.5042
37.78444,-122.44625
37.773285,-122.412224
37.77692,-122.40141
37.788967,-122.42194
37.784866,-122.41278
37.75171,-122.49135
37.75606,-122.477684
37.720177,-122.39485
37.778214,-122.43505
37.780495,-122.432144
37.75782,-122.43249
37.78685,-122.39392
37.780495,-122.432144
37.719864,-122.4414
37.78331,-122.41753
37.73457,-122.47412
37.747322,-122.46178
37.78245,-122.4393
37.779995,-122.48688
37.768536,-122.41561
37.74176,-122.42236
37.71073,-122.41877
37.763187,-122.4073
37.74058,-122.421745
37.729282,-122.42827
37.77966,-122.40929
37.78193,-122.40333
37.79411,-122.41465
37.784046,-122.40371
37.781864,-122.413864
37.78131,-122.44078
37.77397,-122.430824
37.794434,-122.3978
\N,\N
37.747032,-122.42469
37.788067,-122.44044
37.75144,-122.43188
37.74239,-122.49069
37.758892,-122.42812
37.776512,-122.42963
37.791653,-122.404526
37.760147,-122.42066
37.760426,-122.410965
37.78422,-122.47751
37.72093,-122.39727
37.771797,-122.392944
37.763428,-122.41951
37.780163,-122.40769
37.788837,-122.38943
37.78445,-122.41607
37.743122,-122.421486
37.77082,-122.409134
37.79709,-122.43549
37.786617,-122.42157
37.786617,-122.42157
37.723446,-122.40007
37.766308,-122.39883
37.737156,-122.396515
37.77985,-122.50943
37.72224,-122.443794
37.77669,-122.41101
\N,\N
37.767506,-122.42895
\N,\N
37.78393,-122.4126
37.757034,-122.4189
37.761593,-122.39154
\N,\N
37.742393,-122.40584
37.78483,-122.443184
37.77111,-122.38953
37.80376,-122.41322
37.788536,-122.396034
37.724728,-122.38793
37.72185,-122.45411
37.78496,-122.41955
37.782887,-122.442795
37.76674,-122.41873
37.719055,-122.48142
37.730316,-122.40471
37.785744,-122.40583
37.787663,-122.41335
37.784046,-122.40371
37.78503,-122.40047
37.72698,-122.39357
37.772896,-122.454285
37.748905,-122.42036
37.775436,-122.41372
\N,\N
37.806343,-122.41543
37.78641,-122.408035
37.781498,-122.40493
37.78795,-122.43365
37.77542,-122.419395
37.743298,-122.43332
37.79153,-122.41076
37.79153,-122.41076
37.73812,-122.41026
37.79942,-122.43596
37.743885,-122.38312
37.7672,-122.45863
37.775875,-122.40894
37.727043,-122.38867
37.77211,-122.430435
37.735855,-122.38922
37.805042,-122.4338
37.754395,-122.40449
37.79709,-122.43549
37.7606,-122.408066
37.760426,-122.50593
37.78652,-122.41481
37.773857,-122.40529
37.758087,-122.42805
37.738647,-122.40081
37.716248,-122.48328
37.797825,-122.42215
37.773575,-122.39943
37.774475,-122.434296
37.787457,-122.39118
37.720043,-122.452576
\N,\N
37.78579,-122.41297
37.82412,-122.37266
37.756886,-122.441315
37.713665,-122.44214
37.746044,-122.415016
37.774296,-122.42076
37.78129,-122.42219
37.773136,-122.41745
37.78456,-122.40733
37.7419,-122.43326
37.789536,-122.4289
37.789536,-122.4289
37.77283,-122.39137
37.77746,-122.413155
37.818943,-122.372734
37.756054,-122.4085
37.762974,-122.41121
37.78911,-122.417015
37.72695,-122.476036
37.805695,-122.40536
37.782585,-122.415695
37.77966,-122.40929
37.762577,-122.42166
37.765926,-122.466446
37.78226,-122.479515
37.744682,-122.48118
37.771667,-122.44896
37.78226,-122.479515
37.790974,-122.41739
\N,\N
\N,\N
37.7814,-122.40925
37.77516,-122.40363
37.743885,-122.38312
37.752304,-122.41736
37.764194,-122.433075
37.745594,-122.41988
37.773857,-122.40529
37.782597,-122.47192
37.74885,-122.42129
37.738216,-122.39838
37.757538,-122.41053
37.711933,-122.41876
37.753944,-122.47019
37.787037,-122.418274
37.77021,-122.44534
37.764706,-122.41525
37.80231,-122.401794
37.75064,-122.41829
37.77978,-122.43024
37.716583,-122.45116
\N,\N
37.78891,-122.418655
\N,\N
37.79811,-122.44247
37.79208,-122.40887
37.79713,-122.41189
37.804146,-122.42511
37.792953,-122.401955
\N,\N
37.765877,-122.467514
37.762722,-122.44699
37.786167,-122.42137
37.723446,-122.40007
37.791496,-122.420876
37.75929,-122.43485
37.75357,-122.42303
37.78641,-122.408035
37.76492,-122.42189
37.793896,-122.409195
37.78331,-122.41753
37.75245,-122.427505
37.75245,-122.427505
37.73153,-122.38195
37.772923,-122.43909
37.775814,-122.49518
\N,\N
\N,\N
37.790974,-122.41739
37.771896,-122.39128
37.768177,-122.41073
37.738834,-122.4652
37.767166,-122.39583
37.758545,-122.42051
37.77335,-122.46695
37.785007,-122.460266
37.77966,-122.40929
37.79494,-122.40808
37.752964,-122.50541
37.77499,-122.4378
37.73676,-122.37941
37.73676,-122.37941
37.761127,-122.3993
37.781864,-122.413864
37.72394,-122.40754
\N,\N
37.76229,-122.438416
37.803036,-122.41139
\N,\N
37.765053,-122.41967
37.788177,-122.416824
37.78995,-122.41043
37.7525,-122.44077
37.7818,-122.388306
37.77516,-122.40363
37.782795,-122.414055
37.708927,-122.422264
37.782795,-122.414055
37.757492,-122.43796
37.786568,-122.41818
37.78445,-122.41607
37.805042,-122.4338
37.785076,-122.41114
37.77746,-122.413155
37.787132,-122.42505
37.789764,-122.397575
\N,\N
37.78795,-122.43365
37.78483,-122.443184
37.748005,-122.46518
37.76635,-122.4252
37.768444,-122.451675
37.769733,-122.42458
37.78743,-122.40993
37.785374,-122.431366
37.785374,-122.431366
37.746117,-122.49095
37.78456,-122.40733
37.787643,-122.40343
37.74933,-122.503006
37.78097,-122.40871
37.773037,-122.42194
37.773037,-122.42194
37.714577,-122.43699
37.79811,-122.44247
37.77709,-122.39498
37.781757,-122.41468
37.781757,-122.41468
37.78445,-122.41607
\N,\N
\N,\N
37.77335,-122.46695
37.717506,-122.47438
37.783215,-122.41077
37.782795,-122.414055
37.784355,-122.432915
37.79007,-122.39097
37.7992,-122.41905
37.77542,-122.419395
37.785168,-122.4179
37.759403,-122.44014
37.78331,-122.41753
37.78331,-122.41753
\N,\N
37.77872,-122.41474
37.77872,-122.41474
37.75417,-122.44406
37.76262,-122.43295
\N,\N
37.784943,-122.43473
37.764194,-122.433075
37.731163,-122.41928
37.77283,-122.39137
37.77283,-122.39137
37.793663,-122.39639
37.781498,-122.3998
37.78445,-122.41607
37.80562,-122.413605
37.753025,-122.43202
37.79572,-122.40167
37.786728,-122.41316
37.793232,-122.39318
37.773476,-122.41803
37.76643,-122.464386
37.77061,-122.414345
37.780006,-122.411934
37.759792,-122.40015
37.798443,-122.40988
37.750496,-122.434006
37.75235,-122.445984
37.75217,-122.419556
37.773525,-122.421234
37.803284,-122.44691
37.752506,-122.414085
37.764194,-122.41229
37.79007,-122.39097
37.77666,-122.412155
37.7831,-122.41918
37.718945,-122.42719
37.776707,-122.41411
37.785744,-122.40583
37.785564,-122.42978
37.763298,-122.42173
37.729908,-122.39718
37.751053,-122.50635
37.726173,-122.4041
37.77872,-122.41474
37.787613,-122.48528
37.775272,-122.41591
37.733223,-122.39124
37.78445,-122.41607
37.768536,-122.41561
37.72711,-122.42087
\N,\N
37.79072,-122.404335
37.79072,-122.404335
37.742393,-122.40584
37.775436,-122.41372
37.73589,-122.402824
37.7486,-122.47715
37.720932,-122.440475
\N,\N
37.76397,-122.426315
37.796776,-122.40068
37.7348,-122.43555
37.78214,-122.39325
37.74361,-122.43768
37.79635,-122.39696
37.797504,-122.40204
37.793076,-122.40855
37.78393,-122.4126
37.773476,-122.41803
37.773476,-122.41803
37.78565,-122.48729
37.780724,-122.47072
37.77999,-122.41349
37.772736,-122.425514
37.78242,-122.416985
37.784046,-122.40371
37.784046,-122.40371
\N,\N
\N,\N
37.728676,-122.42529
37.73269,-122.45608
37.784046,-122.40371
37.78196,-122.42064
37.769592,-122.41558
37.784046,-122.40371
37.769592,-122.41558
37.769592,-122.41558
37.801994,-122.41962
37.801994,-122.41962
37.77326,-122.46909
37.78445,-122.41607
37.77985,-122.50943
37.788597,-122.41354
37.744267,-122.41136
37.766064,-122.47736
37.77959,-122.49544
37.748127,-122.48787
37.763897,-122.46952
37.747032,-122.42469
37.72471,-122.419876
37.780994,-122.41315
37.78242,-122.416985
37.781178,-122.4117
37.79629,-122.41172
37.731544,-122.44887
37.735287,-122.39991
37.761288,-122.42835
37.7859,-122.39937
37.762997,-122.48998
37.744965,-122.474754
37.73714,-122.41473
37.76342,-122.48034
\N,\N
37.764996,-122.42058
37.782585,-122.415695
37.777588,-122.440025
37.73404,-122.436676
37.76234,-122.42393
37.763374,-122.48141
37.779354,-122.43359
37.766872,-122.41655
37.784348,-122.40931
37.785828,-122.40149
37.792408,-122.39859
37.771687,-122.43373
37.744587,-122.48332
37.783737,-122.48822
37.78641,-122.408035
37.77655,-122.43303
37.77655,-122.43303
37.803284,-122.44691
37.780823,-122.42209
37.736324,-122.50101
37.77623,-122.41471
37.780537,-122.40816
37.780537,-122.40816
37.776546,-122.4791
37.762672,-122.43519
37.79849,-122.435776
37.764996,-122.42058
37.787025,-122.40303
37.798443,-122.40988
37.760025,-122.396286
37.766014,-122.430824
37.74616,-122.38718
37.785378,-122.41626
37.75227,-122.41788
37.71182,-122.40328
37.79268,-122.432915
37.826183,-122.37448
37.77909,-122.46414
37.790672,-122.41227
37.710102,-122.42455
37.752075,-122.42114
37.777977,-122.409386
37.790462,-122.41392
37.790462,-122.39669
37.774384,-122.40152
37.773136,-122.41745
37.739002,-122.4159
37.739002,-122.4159
37.763428,-122.41951
37.78496,-122.41955
37.719055,-122.48142
37.78357,-122.41927
37.802303,-122.40956
37.770348,-122.41375
37.72695,-122.476036
37.788292,-122.4084
37.788498,-122.40677
37.773636,-122.440926
37.7658,-122.44996
37.73623,-122.50316
37.80696,-122.4105
37.730015,-122.377205
37.73405,-122.49044
37.764996,-122.42058
37.7512,-122.40898
37.77047,-122.44331
37.77047,-122.44331
\N,\N
37.7704,-122.460106
37.75038,-122.38561
37.71218,-122.40246
\N,\N
37.785744,-122.40583
37.779354,-122.43359
37.78344,-122.39626
37.781654,-122.415504
37.781654,-122.415504
37.745594,-122.41988
37.801994,-122.41962
37.734016,-122.418816
37.799,-122.44265
37.757458,-122.45029
37.757458,-122.45029
\N,\N
37.72695,-122.476036
37.777287,-122.50388
37.787453,-122.41499
37.793556,-122.43309
37.770878,-122.41803
37.722397,-122.43002
37.78456,-122.40733
37.745956,-122.41782
37.808212,-122.4158
37.774387,-122.42754
37.765053,-122.41967
37.73128,-122.37994
37.784615,-122.41478
37.721832,-122.43917
\N,\N
37.74885,-122.42129
37.739758,-122.41972
37.772503,-122.42262
\N,\N
37.766014,-122.45779
37.73066,-122.403404
37.780994,-122.41315
37.787663,-122.41335
37.787487,-122.418365
37.764847,-122.500854
37.787487,-122.418365
37.775524,-122.42607
37.78249,-122.44582
37.77872,-122.41474
37.748837,-122.45038
37.79541,-122.411545
37.79007,-122.39097
37.728638,-122.37316
37.728638,-122.37316
37.760235,-122.419205
37.786617,-122.42157
37.73717,-122.38986
37.71657,-122.46262
37.768246,-122.453354
37.74058,-122.421745
37.716137,-122.463524
37.760887,-122.435
37.78496,-122.41955
37.77916,-122.50509
37.783516,-122.415886
37.783516,-122.415886
37.749435,-122.41159
37.715424,-122.43313
37.770935,-122.44712
37.786613,-122.4064
37.786613,-122.4064
37.765842,-122.406555
37.795628,-122.41701
37.781654,-122.415504
37.781864,-122.413864
37.710766,-122.4427
37.77556,-122.418655
37.785564,-122.42978
37.727715,-122.413475
37.78641,-122.408035
37.78736,-122.408226
37.773636,-122.440926
37.78483,-122.443184
37.76128,-122.44401
37.765606,-122.410484
37.77006,-122.40388
37.752426,-122.394585
37.79285,-122.40276
37.793766,-122.44659
37.750496,-122.434006
37.78641,-122.408035
37.781498,-122.3998
37.777493,-122.41629
37.77111,-122.38953
37.78185,-122.42904
37.749283,-122.504074
37.786198,-122.42486
37.783165,-122.441154
37.742767,-122.482124
37.768536,-122.41561
37.768536,-122.41561
37.77111,-122.38953
37.76252,-122.449295
37.79692,-122.410164
37.78196,-122.42064
37.780037,-122.48581
37.783516,-122.415886
37.783787,-122.39893
37.7099,-122.470406
37.730164,-122.39897
\N,\N
\N,\N
37.788406,-122.45939
37.7686,-122.41454
37.775833,-122.4312
\N,\N
37.78212,-122.39684
37.772736,-122.425514
37.783215,-122.41077
37.75227,-122.41788
37.775894,-122.419495
37.78445,-122.41607
37.807278,-122.41562
37.77362,-122.42231
37.78506,-122.42643
37.756977,-122.49924
37.773525,-122.421234
37.752426,-122.394585
37.785378,-122.41626
37.75144,-122.43188
37.780617,-122.41614
37.788,-122.3936
37.80479,-122.42018
37.74616,-122.38718
37.807484,-122.41398
37.778786,-122.4104
37.784454,-122.40849
37.724316,-122.45819
37.79317,-122.41109
37.709347,-122.42607
37.799427,-122.43934
37.762672,-122.43519
37.762672,-122.43519
37.773468,-122.39143
37.794453,-122.40479
37.786358,-122.41983
37.743122,-122.421486
37.781235,-122.44134
37.746258,-122.48774
37.744633,-122.43786
37.772957,-122.42376
37.7581,-122.4737
37.783215,-122.41077
37.760887,-122.435
37.787643,-122.40343
37.793663,-122.39639
37.75274,-122.410065
37.803493,-122.44527
37.7419,-122.43326
37.763573,-122.417336
37.763573,-122.417336
37.779797,-122.491165
37.782585,-122.415695
37.732327,-122.44887
37.785168,-122.4179
37.727787,-122.37999
37.760235,-122.419205
37.72207,-122.439766
37.781498,-122.3998
37.78315,-122.42256
37.754692,-122.47002
37.785152,-122.43308
37.762577,-122.42166
37.77516,-122.40363
37.75557,-122.416565
37.78652,-122.41481
37.783165,-122.441154
37.734016,-122.40652
37.78456,-122.40733
37.773357,-122.50789
37.773457,-122.42736
37.771687,-122.43373
37.77045,-122.42843
37.786312,-122.41645
37.78736,-122.408226
37.730164,-122.39897
37.805496,-122.422005
37.724083,-122.42398
37.764576,-122.42756
37.72695,-122.476036
\N,\N
37.79245,-122.40594
37.77872,-122.41474
37.76932,-122.43136
37.73672,-122.38657
37.77999,-122.41349
37.77999,-122.41349
37.7777,-122.43157
37.788498,-122.40677
37.786297,-122.40894
37.764782,-122.4241
37.785168,-122.4179
37.727787,-122.37999
\N,\N
37.789764,-122.397575
37.79004,-122.40219
37.78378,-122.41762
37.761837,-122.41936
37.761837,-122.41936
37.761837,-122.41936
\N,\N
37.778328,-122.39653
\N,\N
37.713303,-122.41015
37.722958,-122.43773
37.752796,-122.40913
\N,\N
37.717175,-122.39745
37.750706,-122.4172
37.7278,-122.40805
37.794895,-122.42999
37.728836,-122.4041
37.76481,-122.45772
37.728676,-122.42529
37.780006,-122.411934
37.76089,-122.40317
37.77218,-122.49276
37.764732,-122.49333
37.78942,-122.43732
37.763187,-122.4073
37.78138,-122.4563
37.77283,-122.39137
37.805042,-122.4338
37.787567,-122.40659
37.787567,-122.40659
37.800404,-122.43951
37.736286,-122.39165
37.760426,-122.410965
37.78257,-122.4308
37.78642,-122.45341
37.752857,-122.42155
37.773052,-122.403206
37.720768,-122.404015
\N,\N
37.78456,-122.40733
37.71906,-122.384575
37.7814,-122.40925
37.731037,-122.390724
37.773476,-122.41803
37.80676,-122.41214
\N,\N
37.741535,-122.43562
37.79574,-122.423416
37.774567,-122.41263
37.752205,-122.419014
37.752373,-122.41627
37.763752,-122.472786
37.745102,-122.415695
37.73455,-122.44535
37.72823,-122.41151
37.74477,-122.417854
37.74477,-122.417854
37.739372,-122.474365
37.773857,-122.40529
37.775627,-122.43283
37.78445,-122.41607
37.777863,-122.426544
37.775417,-122.46281
37.769592,-122.41558
37.776043,-122.42956
37.756092,-122.43455
\N,\N
\N,\N
37.760063,-122.41261
37.781178,-122.4117
37.77164,-122.421745
37.800964,-122.41266
37.752506,-122.414085
37.7422,-122.40043
37.7422,-122.40043
37.764732,-122.49333
37.727627,-122.4189
37.7601,-122.421425
37.79828,-122.43742
37.8003,-122.44031
37.780006,-122.411934
37.76587,-122.43102
37.76544,-122.45276
37.75903,-122.42584
37.795944,-122.42177
37.769867,-122.42236
37.7807,-122.40392
37.769867,-122.42236
37.7949,-122.44522
37.789017,-122.41024
37.788292,-122.4084
37.77415,-122.444405
37.80562,-122.413605
37.775467,-122.46173
\N,\N
37.773666,-122.4257
37.775875,-122.40894
37.709167,-122.45325
37.785336,-122.42469
37.79347,-122.41958
37.721577,-122.43715
37.741043,-122.478775
37.774387,-122.42754
37.80562,-122.413605
37.74406,-122.419495
37.708996,-122.41596
37.774567,-122.44111
37.78471,-122.41781
37.787548,-122.42176
37.7577,-122.421196
37.76607,-122.46431
37.792538,-122.39406
37.77872,-122.41474
37.778046,-122.412415
37.722958,-122.43773
37.800106,-122.40424
37.788082,-122.41006
37.781654,-122.415504
37.7266,-122.407555
37.73567,-122.43882
37.71847,-122.44419
37.755623,-122.39576
37.728836,-122.4041
37.730946,-122.4853
37.78641,-122.408035
37.774567,-122.44111
37.785076,-122.41114
37.739277,-122.400246
37.797653,-122.40086
37.784943,-122.43473
37.734856,-122.43826
37.780994,-122.41315
37.782585,-122.415695
37.734627,-122.475105
37.769283,-122.44511
37.77557,-122.50052
\N,\N
\N,\N
37.719383,-122.443085
37.779236,-122.46093
37.75757,-122.42337
37.787132,-122.42505
37.786827,-122.41993
37.75757,-122.42337
37.758633,-122.41905
37.800053,-122.4344
37.78745,-122.400505
37.765926,-122.466446
37.793728,-122.4247
37.761593,-122.39154
37.780006,-122.411934
37.731857,-122.38717
37.731068,-122.47485
37.78983,-122.418846
37.752205,-122.419014
\N,\N
\N,\N
37.769234,-122.50828
37.794895,-122.42999
37.744682,-122.48118
37.762142,-122.50927
37.75663,-122.46472
37.74053,-122.399124
37.765053,-122.41967
37.779457,-122.402374
37.751427,-122.49777
37.712017,-122.40079
37.778603,-122.47495
37.778603,-122.47495
37.79849,-122.435776
37.753956,-122.4829
37.763107,-122.387794
37.761566,-122.4238
37.783722,-122.41424
37.76654,-122.42204
37.780373,-122.44059
37.79121,-122.451
37.785076,-122.41114
37.774086,-122.42241
37.744297,-122.404526
37.780994,-122.41315
37.764996,-122.42058
37.763428,-122.41951
\N,\N
37.782585,-122.415695
37.780163,-122.40769
37.761288,-122.42835
37.78668,-122.39526
